timestamp,value,source_table,source_db
20250924T182315,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182340,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182405,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182429,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182454,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182518,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182543,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182608,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182633,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182658,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182722,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182744,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182809,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182834,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182859,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182924,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T182948,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183013,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183038,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183103,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183127,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183152,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183216,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183241,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183305,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183330,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183355,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183419,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183444,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183509,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183533,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183558,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183623,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183647,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183712,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183737,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183802,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183826,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183851,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183916,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T183940,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184005,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184029,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184054,60.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184119,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184143,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184208,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184232,61.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184257,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184322,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184347,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184411,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184436,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184501,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184526,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184550,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184615,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184639,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184704,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184729,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184754,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184819,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184843,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184908,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184932,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T184957,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185022,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185046,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185111,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185136,62.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185200,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185225,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185250,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185314,63.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185339,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185404,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185429,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185454,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185518,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185543,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185608,65.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185632,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185657,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185722,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T185746,64.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
